,Genome_id,Start,End,RPPM_1,RPPM_2
0,NC_016856.1,14541,16828,1.1407013735250704,1.1308128336325298
1,NC_016856.1,16853,18273,1.4615566075776012,1.4257779916942266
2,NC_016856.1,22835,23706,1.1843815504906514,1.1478551886692603
3,NC_016856.1,23721,24700,1.2505370909758946,1.1903831544729355
4,NC_016856.1,24713,25648,0.6383590949474351,0.6181789998128463
5,NC_016856.1,32012,35528,1.777948652859995,1.8489700379742686
6,NC_016856.1,35544,37387,0.7911638609882854,0.7794532228416124
7,NC_016856.1,38089,39298,1.1802893463387172,1.175739088001083
8,NC_016856.1,39309,40437,1.5440836649872698,1.5923788586531786
9,NC_016856.1,43558,44623,0.8498712358802264,0.8265259862309625
10,NC_016856.1,44639,45266,0.6784961203450486,0.6550737581928311
11,NC_016856.1,51008,51676,1.4149266025339815,1.37001593664156
12,NC_016856.1,51693,52312,1.0380161432235002,1.0219368987323758
13,NC_016856.1,67914,68493,1.3318108936009956,1.349326311714242
14,NC_016856.1,68507,68893,1.2806140073015286,1.2224521336627339
15,NC_016856.1,81044,81648,0.7792760352533734,0.7184002375890156
16,NC_016856.1,82948,83761,0.7818228409188216,0.7919161516868538
17,NC_016856.1,88635,89119,1.0186262777464496,1.1087210934119307
18,NC_016856.1,89134,89644,1.423240881486832,1.377869275151192
19,NC_016856.1,94353,95862,0.5485756957929372,0.5530615614360317
20,NC_016856.1,95870,96421,1.6981073878877282,1.61317245438604
21,NC_016856.1,96434,97882,1.0266964054565568,1.0278832905860162
22,NC_016856.1,97894,98653,1.2481873072834175,1.2513803250152253
23,NC_016856.1,116189,116946,0.8396591409075324,0.8404202757278596
24,NC_016856.1,116955,118111,1.1593806435612017,1.1857282207618434
25,NC_016856.1,134465,134990,0.6346348235258099,0.6981299312587956
26,NC_016856.1,134997,135480,1.3402463046976762,1.4591459123007458
27,NC_016856.1,135492,136152,0.9686777944135241,0.9553405984866492
28,NC_016856.1,136165,136464,0.7522617241928146,0.76257568518693
29,NC_016856.1,139955,140681,0.37050987636630295,0.4200987202890266
30,NC_016856.1,188937,190420,1.2220017785832065,1.2737244376454666
31,NC_016856.1,209440,210436,0.7463637250812223,0.7414800689352155
32,NC_016856.1,230260,231567,1.1154664921805728,1.1610744490748328
33,NC_016856.1,231575,232668,0.6588696886535659,0.6444430099424848
34,NC_016856.1,244051,245395,0.5592933979308415,0.5409744231892418
35,NC_016856.1,311285,312094,0.1089342761638674,0.12586763623711933
36,NC_016856.1,316520,317903,1.1325176264339176,1.1652392676602685
37,NC_016856.1,318232,319627,1.2978682209369063,1.2926495602114851
38,NC_016856.1,323255,324093,0.9792246613139567,0.9931053717926329
39,NC_016856.1,324108,324733,1.1307601676231374,1.1687891204638847
40,NC_016856.1,329319,330809,0.7715889884855164,0.7842384123637569
41,NC_016856.1,336930,337747,0.8935850067413849,0.8360492352232138
42,NC_016856.1,338178,340315,1.4816062528365153,1.4770878019406573
43,NC_016856.1,340331,341496,1.057069760374118,1.0968875693473978
44,NC_016856.1,341779,343932,1.3342158188283038,1.3330841087265453
45,NC_016856.1,347116,347976,0.9109725284432045,0.9197020492931636
46,NC_016856.1,348582,352030,0.8849262769800729,0.850503763648801
47,NC_016856.1,358887,359505,1.4402768237982917,1.3966542034272496
48,NC_016856.1,359523,360143,1.3572913317218238,1.3585441858805245
49,NC_016856.1,371663,372754,1.1598858975374577,1.1684178662664755
50,NC_016856.1,372766,373819,1.169312421951041,1.2426311159686032
51,NC_016856.1,378320,380256,0.99664191008231,1.0024164461033862
52,NC_016856.1,380839,381445,0.3748010747014287,0.38819892193430733
53,NC_016856.1,384244,388051,1.6824245964358377,1.6979259358714969
54,NC_016856.1,388292,389275,0.7279123984802826,0.7031240996850898
55,NC_016856.1,389293,390796,1.5198359258694223,1.50518875980457
56,NC_016856.1,390809,392868,1.502713926472641,1.457602778251514
57,NC_016856.1,408159,409007,0.3947943473139865,0.34962457587574464
58,NC_016856.1,409022,409673,0.9528413898307267,0.8582604077563644
59,NC_016856.1,416162,416875,0.5601392702302628,0.5530127403558032
60,NC_016856.1,425304,426037,1.17018302578586,1.2111624031212365
61,NC_016856.1,426048,426877,0.9073474705941548,0.8786960856161348
62,NC_016856.1,428687,429804,0.9305350589185388,0.9334158205886557
63,NC_016856.1,437468,437924,0.5378415426664096,0.5234037767889851
64,NC_016856.1,437974,438504,0.6654936003541061,0.6673665279401875
65,NC_016856.1,490654,491695,1.2117480343759277,1.212322530679815
66,NC_016856.1,491709,493096,1.7568381278789658,1.7695114525145867
67,NC_016856.1,493110,494143,1.1626738737491296,1.1873382240425112
68,NC_016856.1,498560,499515,0.8004280365738566,0.7572324262042919
69,NC_016856.1,528258,529405,0.869264355305697,0.877192622633343
70,NC_016856.1,529419,530001,1.170426225576969,1.1726208359384525
71,NC_016856.1,557637,558848,1.1175582602052303,1.1451228075473032
72,NC_016856.1,562979,564078,0.33633863261700225,0.3459622529619796
73,NC_016856.1,579610,581222,1.0355591505081099,1.0282255804179576
74,NC_016856.1,581247,583031,0.9334728364299592,0.9304624701356639
75,NC_016856.1,583042,583668,2.288623162273875,2.311343183245022
76,NC_016856.1,583680,584910,1.5502974869926878,1.497545892791317
77,NC_016856.1,585579,586294,0.43587699482575,0.4303923515366474
78,NC_016856.1,586877,587685,0.654042748412513,0.6554185956400228
79,NC_016856.1,590320,591202,0.9502445428613479,0.9165023688669487
80,NC_016856.1,591408,592330,1.0660799715583984,1.0570965762944082
81,NC_016856.1,604314,605056,1.000912740371958,0.9660362509374394
82,NC_016856.1,605695,606511,0.8232529519361952,0.7685063964186293
83,NC_016856.1,610768,612448,1.0472332976124725,1.0606097234295955
84,NC_016856.1,612466,614201,1.0979037485803995,1.0815623358500188
85,NC_016856.1,615252,616344,1.5940704409328148,1.645681044462056
86,NC_016856.1,616352,618512,1.0828669948723586,1.0776564382909932
87,NC_016856.1,618698,619660,0.761603666617389,0.7772441729224469
88,NC_016856.1,622057,623124,0.9203602871888824,0.9257267542423673
89,NC_016856.1,626890,628263,0.7265454783970413,0.7113599334723937
90,NC_016856.1,632047,632978,1.0734152057269057,1.0539170193985232
91,NC_016856.1,633531,634300,1.1546006259713004,1.1456862248169355
92,NC_016856.1,649813,651389,0.4966594908859463,0.4965301702084073
93,NC_016856.1,668166,669138,1.3277489451123752,1.3159934486168954
94,NC_016856.1,669160,670018,1.226020767365488,1.2549690097783999
95,NC_016856.1,673481,674074,0.9958795992440324,0.9521020439481561
96,NC_016856.1,674075,674596,1.2171205196861656,1.1741728173574388
97,NC_016856.1,687694,688968,1.1945898955005665,1.1764845873048466
98,NC_016856.1,692036,692890,0.9076397164203773,0.8559511504772638
99,NC_016856.1,697180,697571,0.9760961343482429,1.0119373761716688
100,NC_016856.1,697585,698140,0.8529489141116307,0.8985013137321165
101,NC_016856.1,713476,714596,0.799373777378373,0.8053262730355978
102,NC_016856.1,715051,715890,0.9698215055932671,0.9815454566006704
103,NC_016856.1,717762,719034,0.7162118212215246,0.7190892794488262
104,NC_016856.1,724285,724964,0.7457060944071688,0.7787859996007216
105,NC_016856.1,749578,750597,0.22318929053107725,0.2134875077655241
106,NC_016856.1,765836,766403,1.5443918158138468,1.529697362945107
107,NC_016856.1,766417,767036,1.0541946990717468,1.0687118054935918
108,NC_016856.1,781479,782333,0.5992298386186212,0.5744138926326078
109,NC_016856.1,784030,794518,1.6424853999009317,1.675703492149924
110,NC_016856.1,808255,810119,1.1819182350609,1.144462884639917
111,NC_016856.1,825058,830275,1.563375592724312,1.573912887822692
112,NC_016856.1,842560,843358,1.1588237309646214,1.1910806789364328
113,NC_016856.1,866879,868088,0.6441104608835613,0.643533492014906
114,NC_016856.1,875122,875781,1.4576530206989367,1.5215726291909824
115,NC_016856.1,875815,877388,1.4018426543976672,1.3656369462082174
116,NC_016856.1,898913,899556,0.8430580033788466,0.8616366036701438
117,NC_016856.1,907921,909934,1.093090744219871,1.103581345769408
118,NC_016856.1,926723,929108,1.733415787104436,1.7996585082359529
119,NC_016856.1,929134,930882,1.3494402005394865,1.3752499520705022
120,NC_016856.1,930891,932223,1.4123338755718022,1.4015950760013058
121,NC_016856.1,932261,935092,0.7962450275912566,0.7921369778851979
122,NC_016856.1,945141,945880,0.7779890956460221,0.7461316538356753
123,NC_016856.1,955073,956289,1.0163590972916743,0.996585459626855
124,NC_016856.1,956317,957500,1.0546150953581162,1.016364939884821
125,NC_016856.1,975850,977079,0.08759654617835212,0.09105127046340791
126,NC_016856.1,1008807,1011353,0.5164600443831444,0.5213547284824953
127,NC_016856.1,1011887,1013683,0.8407518044790339,0.8969048953616002
128,NC_016856.1,1016398,1017304,0.5346607351093003,0.5452241057746512
129,NC_016856.1,1049172,1049973,0.06601335536821627,0.060936835607986344
130,NC_016856.1,1051592,1052930,1.0667191745183937,1.0966700070324173
131,NC_016856.1,1052968,1055275,1.3073579612142887,1.3086288310110619
132,NC_016856.1,1096997,1098453,0.43304571522751995,0.4317091113534116
133,NC_016856.1,1098472,1099499,0.9536715186488031,0.9914987119360228
134,NC_016856.1,1100241,1101598,1.0590158371807474,1.0508239600558127
135,NC_016856.1,1101599,1101868,0.909125377810328,0.8650755359122037
136,NC_016856.1,1101869,1102102,0.4865426399705219,0.4693510037241239
137,NC_016856.1,1105548,1106911,0.8898453795638497,0.8667843029846641
138,NC_016856.1,1133491,1137958,0.6340067097860481,0.6469198995383914
139,NC_016856.1,1137990,1141282,0.538113461887525,0.5277096103012026
140,NC_016856.1,1155608,1157203,1.1634430600520225,1.1916434572112562
141,NC_016856.1,1171623,1172539,0.2152685789514984,0.2125051557061156
142,NC_016856.1,1174834,1176851,0.9775706682870723,0.9691926742529295
143,NC_016856.1,1177145,1178389,1.28812244089312,1.33624810399258
144,NC_016856.1,1178410,1180123,1.5766009285318325,1.5548988659373386
145,NC_016856.1,1180145,1181722,0.869174497913599,0.8321530795260941
146,NC_016856.1,1186429,1187966,0.670719137054296,0.6502216028346138
147,NC_016856.1,1187996,1188888,0.8980515026283292,0.8479983832126209
148,NC_016856.1,1188914,1191161,1.0892969812125037,1.0347995901988152
149,NC_016856.1,1192943,1194953,0.44736532130900647,0.47258481747765524
150,NC_016856.1,1203824,1204959,0.6224888231216383,0.6358499738961523
151,NC_016856.1,1205535,1206614,0.5093579154079211,0.5104767317176808
152,NC_016856.1,1267736,1269767,0.7801567281169993,0.7534418722795883
153,NC_016856.1,1291526,1293338,0.44208716354551303,0.44945900046334114
154,NC_016856.1,1328510,1331003,0.508921102212791,0.5112115695010556
155,NC_016856.1,1331409,1332508,0.5586811586493743,0.5302915109718226
156,NC_016856.1,1335523,1339543,1.3503915788059535,1.3532734635381152
157,NC_016856.1,1339900,1340970,0.7347105574767041,0.70939775869252
158,NC_016856.1,1340981,1341899,0.8518892601430794,0.8723564522753349
159,NC_016856.1,1341901,1342830,0.5504216373923573,0.5661560999639282
160,NC_016856.1,1343031,1345494,0.5546006317323652,0.5671209149912639
161,NC_016856.1,1347106,1349278,0.6659290977437543,0.6300423779923926
162,NC_016856.1,1355971,1356778,0.5594235876561505,0.5636263474837813
163,NC_016856.1,1357201,1360207,0.9506137288197741,0.9546702662388981
164,NC_016856.1,1360209,1361505,0.2999721466357322,0.2908076828126232
165,NC_016856.1,1368053,1369368,0.5563202505081529,0.5343083755768646
166,NC_016856.1,1369382,1370663,0.6654461038906333,0.6409611451988181
167,NC_016856.1,1397957,1399210,0.7411388686968021,0.748338729200882
168,NC_016856.1,1401563,1403060,0.8534757755636909,0.8637512137855927
169,NC_016856.1,1403889,1406231,1.0460946446544026,1.0539700907370642
170,NC_016856.1,1416742,1417716,0.5688949973887844,0.5621934814033396
171,NC_016856.1,1417732,1418800,0.7175201637465781,0.7496513017806136
172,NC_016856.1,1419317,1421565,1.2548896124005806,1.2660876589960601
173,NC_016856.1,1432066,1433409,0.5773825417759525,0.5547059076191543
174,NC_016856.1,1437230,1437937,0.4884029121581731,0.4827179228852266
175,NC_016856.1,1445073,1445846,1.081516993957303,1.1007829783656637
176,NC_016856.1,1445857,1446902,1.1637933454054052,1.1885867942175619
177,NC_016856.1,1446997,1448613,0.9244225580888247,0.8721159148486746
178,NC_016856.1,1448660,1449973,1.0493514826500316,1.0803762864336461
179,NC_016856.1,1450828,1452119,1.1786267165651585,1.1597802487450641
180,NC_016856.1,1452133,1452825,1.368893093883545,1.3830001206760898
181,NC_016856.1,1452838,1454163,1.1062083287657805,1.0618805462269532
182,NC_016856.1,1454178,1454864,1.1207218169079614,1.0956582392020935
183,NC_016856.1,1460765,1462090,0.7022261261658148,0.6824265690574217
184,NC_016856.1,1469538,1470019,0.4238996897848562,0.4848116452765864
185,NC_016856.1,1473499,1474884,1.509554229348298,1.554539883438324
186,NC_016856.1,1474898,1476463,1.1861294264199231,1.2079862007186732
187,NC_016856.1,1485818,1489001,0.7847071778620229,0.7711918474432473
